district,region,pcode,year,month,cdi
Badhaadhe,Lower Juba,2803,2016,2,1.2
Badhaadhe,Lower Juba,2803,2016,3,0.83
Badhaadhe,Lower Juba,2803,2016,4,0.99
Badhaadhe,Lower Juba,2803,2016,5,0.98
Badhaadhe,Lower Juba,2803,2016,6,0.67
Badhaadhe,Lower Juba,2803,2016,7,0.53
Badhaadhe,Lower Juba,2803,2016,8,0.52
Badhaadhe,Lower Juba,2803,2016,9,0.52
Badhaadhe,Lower Juba,2803,2016,10,0.31
Badhaadhe,Lower Juba,2803,2016,11,0.44
Badhaadhe,Lower Juba,2803,2016,12,0.44
Badhaadhe,Lower Juba,2803,2017,1,0.45
Badhaadhe,Lower Juba,2803,2017,2,0.55
Badhaadhe,Lower Juba,2803,2017,3,0.55
Badhaadhe,Lower Juba,2803,2017,4,0.53
Badhaadhe,Lower Juba,2803,2017,5,0.5
Badhaadhe,Lower Juba,2803,2017,6,0.53
Badhaadhe,Lower Juba,2803,2017,7,0.52
Badhaadhe,Lower Juba,2803,2017,8,0.46
Badhaadhe,Lower Juba,2803,2017,9,0.49
Badhaadhe,Lower Juba,2803,2017,10,0.48
Badhaadhe,Lower Juba,2803,2017,11,0.53
Badhaadhe,Lower Juba,2803,2017,12,0.43
Badhaadhe,Lower Juba,2803,2018,1,0.45
Badhaadhe,Lower Juba,2803,2018,2,0.48
Badhaadhe,Lower Juba,2803,2018,3,0.82
Badhaadhe,Lower Juba,2803,2018,4,1.23
Badhaadhe,Lower Juba,2803,2018,5,1.5
Badhaadhe,Lower Juba,2803,2018,6,1.53
Badhaadhe,Lower Juba,2803,2018,7,1.36
Badhaadhe,Lower Juba,2803,2018,8,1.08
Badhaadhe,Lower Juba,2803,2018,9,1
Badhaadhe,Lower Juba,2803,2018,10,0.72
Badhaadhe,Lower Juba,2803,2018,11,0.55
Badhaadhe,Lower Juba,2803,2018,12,0.61
Badhaadhe,Lower Juba,2803,2019,1,0.73
Badhaadhe,Lower Juba,2803,2019,2,0.84
Badhaadhe,Lower Juba,2803,2019,3,0.78
Badhaadhe,Lower Juba,2803,2019,4,0.71
Badhaadhe,Lower Juba,2803,2019,5,0.83
Badhaadhe,Lower Juba,2803,2019,6,0.96
Badhaadhe,Lower Juba,2803,2019,7,1
Badhaadhe,Lower Juba,2803,2019,8,1.03
Badhaadhe,Lower Juba,2803,2019,9,1.13
Badhaadhe,Lower Juba,2803,2019,10,1.91
Badhaadhe,Lower Juba,2803,2019,11,1.88
Badhaadhe,Lower Juba,2803,2019,12,2.1
Badhaadhe,Lower Juba,2803,2020,1,2.25
Badhaadhe,Lower Juba,2803,2020,2,2.49
Badhaadhe,Lower Juba,2803,2020,3,2.75
Badhaadhe,Lower Juba,2803,2020,4,2.19
Badhaadhe,Lower Juba,2803,2020,5,1.74
Badhaadhe,Lower Juba,2803,2020,6,1.83
Badhaadhe,Lower Juba,2803,2020,7,2.26
Badhaadhe,Lower Juba,2803,2020,8,2.58
Badhaadhe,Lower Juba,2803,2020,9,2.43
Badhaadhe,Lower Juba,2803,2020,10,1.85
Badhaadhe,Lower Juba,2803,2020,11,1.39
Badhaadhe,Lower Juba,2803,2020,12,0.86
Badhaadhe,Lower Juba,2803,2021,1,0.79
Badhaadhe,Lower Juba,2803,2021,2,0.97
Badhaadhe,Lower Juba,2803,2021,3,0.82
Badhaadhe,Lower Juba,2803,2021,4,0.71
Badhaadhe,Lower Juba,2803,2021,5,0.98
Badhaadhe,Lower Juba,2803,2021,6,1.16
Badhaadhe,Lower Juba,2803,2021,7,1.43
Badhaadhe,Lower Juba,2803,2021,8,1.51
Badhaadhe,Lower Juba,2803,2021,9,1.83
Badhaadhe,Lower Juba,2803,2021,10,1.78
Badhaadhe,Lower Juba,2803,2021,11,0.97
Badhaadhe,Lower Juba,2803,2021,12,0.88
Badhaadhe,Lower Juba,2803,2022,1,0.98
Badhaadhe,Lower Juba,2803,2022,2,0.9
Badhaadhe,Lower Juba,2803,2022,3,0.62
Badhaadhe,Lower Juba,2803,2022,4,0.59
Badhaadhe,Lower Juba,2803,2022,5,0.86
Badhaadhe,Lower Juba,2803,2022,6,1.02
Badhaadhe,Lower Juba,2803,2022,7,1.31
Badhaadhe,Lower Juba,2803,2022,8,1.41
Badhaadhe,Lower Juba,2803,2022,9,1.6
Badhaadhe,Lower Juba,2803,2022,10,1.63
Badhaadhe,Lower Juba,2803,2022,11,0.7
Badhaadhe,Lower Juba,2803,2022,12,0.84
Badhaadhe,Lower Juba,2803,2023,1,0.91
Badhaadhe,Lower Juba,2803,2023,2,0.97
Badhaadhe,Lower Juba,2803,2023,3,1.02
Badhaadhe,Lower Juba,2803,2023,4,1.36
Badhaadhe,Lower Juba,2803,2023,5,1.24
Badhaadhe,Lower Juba,2803,2023,6,1.16
Badhaadhe,Lower Juba,2803,2023,7,
Baki,Awdal,1102,2013,1,
Baki,Awdal,1102,2013,2,
Baki,Awdal,1102,2013,3,
Baki,Awdal,1102,2013,4,
Baki,Awdal,1102,2013,5,
Baki,Awdal,1102,2013,6,
Baki,Awdal,1102,2013,7,
Baki,Awdal,1102,2013,8,
Baki,Awdal,1102,2013,9,
Baki,Awdal,1102,2013,10,
Baki,Awdal,1102,2013,11,
Baki,Awdal,1102,2013,12,
Baki,Awdal,1102,2014,1,
Baki,Awdal,1102,2014,2,
Baki,Awdal,1102,2014,3,
Baki,Awdal,1102,2014,4,
Baki,Awdal,1102,2014,5,
Baki,Awdal,1102,2014,6,
Baki,Awdal,1102,2014,7,
Baki,Awdal,1102,2014,8,
Baki,Awdal,1102,2014,9,
Baki,Awdal,1102,2014,10,
Baki,Awdal,1102,2014,11,
Baki,Awdal,1102,2014,12,
Baki,Awdal,1102,2015,1,0.92
Baki,Awdal,1102,2015,2,0.59
Baki,Awdal,1102,2015,3,0.51
Baki,Awdal,1102,2015,4,0.19
Baki,Awdal,1102,2015,5,0.26
Baki,Awdal,1102,2015,6,0.38
Baki,Awdal,1102,2015,7,0.39
Baki,Awdal,1102,2015,8,0.35
Baki,Awdal,1102,2015,9,0.29
Baki,Awdal,1102,2015,10,0.35
Baki,Awdal,1102,2015,11,0.54
Baki,Awdal,1102,2015,12,0.6
Baki,Awdal,1102,2016,1,0.61
Baki,Awdal,1102,2016,2,0.66
Baki,Awdal,1102,2016,3,0.64
Baki,Awdal,1102,2016,4,1.67
Baki,Awdal,1102,2016,5,1.72
Baki,Awdal,1102,2016,6,1.5
Baki,Awdal,1102,2016,7,0.99
Baki,Awdal,1102,2016,8,0.73
Baki,Awdal,1102,2016,9,0.64
Baki,Awdal,1102,2016,10,0.28
Baki,Awdal,1102,2016,11,0.26
Baki,Awdal,1102,2016,12,0.26
Baki,Awdal,1102,2017,1,0.26
Baki,Awdal,1102,2017,2,0.4
Baki,Awdal,1102,2017,3,0.63
Baki,Awdal,1102,2017,4,0.48
Baki,Awdal,1102,2017,5,0.64
Baki,Awdal,1102,2017,6,0.7
Baki,Awdal,1102,2017,7,0.6
Baki,Awdal,1102,2017,8,0.59
Baki,Awdal,1102,2017,9,0.8
Baki,Awdal,1102,2017,10,0.99
Baki,Awdal,1102,2017,11,0.75
Baki,Awdal,1102,2017,12,0.55
Baki,Awdal,1102,2018,1,0.62
Baki,Awdal,1102,2018,2,0.51
Baki,Awdal,1102,2018,3,0.28
Baki,Awdal,1102,2018,4,1.24
Baki,Awdal,1102,2018,5,2.05
Baki,Awdal,1102,2018,6,2.18
Baki,Awdal,1102,2018,7,1.79
Baki,Awdal,1102,2018,8,1.21
Baki,Awdal,1102,2018,9,1.48
Baki,Awdal,1102,2018,10,1.68
Baki,Awdal,1102,2018,11,1.39
Baki,Awdal,1102,2018,12,1.15
Baki,Awdal,1102,2019,1,0.88
Baki,Awdal,1102,2019,2,1.04
Baki,Awdal,1102,2019,3,1.03
Baki,Awdal,1102,2019,4,0.64
Baki,Awdal,1102,2019,5,1.12
Baki,Awdal,1102,2019,6,1.51
Baki,Awdal,1102,2019,7,1.78
Baki,Awdal,1102,2019,8,1.42
Baki,Awdal,1102,2019,9,1.48
Baki,Awdal,1102,2019,10,2.39
Baki,Awdal,1102,2019,11,3.71
Baki,Awdal,1102,2019,12,3.37
Baki,Awdal,1102,2020,1,3.25
Baki,Awdal,1102,2020,2,3.48
Baki,Awdal,1102,2020,3,5.13
Baki,Awdal,1102,2020,4,4.13
Baki,Awdal,1102,2020,5,3
Baki,Awdal,1102,2020,6,3.12
Baki,Awdal,1102,2020,7,3.17
Baki,Awdal,1102,2020,8,2.64
Baki,Awdal,1102,2020,9,2.41
Baki,Awdal,1102,2020,10,1.56
Baki,Awdal,1102,2020,11,2.02
Baki,Awdal,1102,2020,12,2.07
Baki,Awdal,1102,2021,1,2.19
Baki,Awdal,1102,2021,2,2.73
Baki,Awdal,1102,2021,3,2.33
Baki,Awdal,1102,2021,4,2.11
Baki,Awdal,1102,2021,5,1.28
Baki,Awdal,1102,2021,6,1.34
Baki,Awdal,1102,2021,7,1.71
Baki,Awdal,1102,2021,8,1.91
Baki,Awdal,1102,2021,9,2.57
Baki,Awdal,1102,2021,10,2.75
Baki,Awdal,1102,2021,11,2.42
Baki,Awdal,1102,2021,12,2.47
Baki,Awdal,1102,2022,1,2.5
Baki,Awdal,1102,2022,2,2.18
Baki,Awdal,1102,2022,3,1.06
Baki,Awdal,1102,2022,4,1.08
Baki,Awdal,1102,2022,5,0.88
Baki,Awdal,1102,2022,6,1.07
Baki,Awdal,1102,2022,7,1.38
Baki,Awdal,1102,2022,8,1.43
Baki,Awdal,1102,2022,9,1.39
Baki,Awdal,1102,2022,10,1.46
Baki,Awdal,1102,2022,11,0.77
Baki,Awdal,1102,2022,12,0.85
Baki,Awdal,1102,2023,1,0.82
Baki,Awdal,1102,2023,2,1.06
Baki,Awdal,1102,2023,3,1.5
Baki,Awdal,1102,2023,4,1.93
Baki,Awdal,1102,2023,5,2
Baki,Awdal,1102,2023,6,1.81
Baki,Awdal,1102,2023,7,
Balcad,Middle Shabelle,2103,2013,1,
Balcad,Middle Shabelle,2103,2013,2,
Balcad,Middle Shabelle,2103,2013,3,
Balcad,Middle Shabelle,2103,2013,4,
Balcad,Middle Shabelle,2103,2013,5,
Balcad,Middle Shabelle,2103,2013,6,
Balcad,Middle Shabelle,2103,2013,7,
Balcad,Middle Shabelle,2103,2013,8,
Balcad,Middle Shabelle,2103,2013,9,
Balcad,Middle Shabelle,2103,2013,10,
Balcad,Middle Shabelle,2103,2013,11,
Balcad,Middle Shabelle,2103,2013,12,
Balcad,Middle Shabelle,2103,2014,1,
Balcad,Middle Shabelle,2103,2014,2,
Balcad,Middle Shabelle,2103,2014,3,
Balcad,Middle Shabelle,2103,2014,4,
Balcad,Middle Shabelle,2103,2014,5,
Balcad,Middle Shabelle,2103,2014,6,
Balcad,Middle Shabelle,2103,2014,7,
Balcad,Middle Shabelle,2103,2014,8,
Balcad,Middle Shabelle,2103,2014,9,
Balcad,Middle Shabelle,2103,2014,10,
Balcad,Middle Shabelle,2103,2014,11,
Balcad,Middle Shabelle,2103,2014,12,
Balcad,Middle Shabelle,2103,2015,1,0.56
Balcad,Middle Shabelle,2103,2015,2,0.53
Balcad,Middle Shabelle,2103,2015,3,0.51
Balcad,Middle Shabelle,2103,2015,4,1.04
Balcad,Middle Shabelle,2103,2015,5,1.08
Balcad,Middle Shabelle,2103,2015,6,0.94
Balcad,Middle Shabelle,2103,2015,7,0.68
Balcad,Middle Shabelle,2103,2015,8,0.62
Balcad,Middle Shabelle,2103,2015,9,0.85
Balcad,Middle Shabelle,2103,2015,10,0.87
Balcad,Middle Shabelle,2103,2015,11,1.19
Balcad,Middle Shabelle,2103,2015,12,1.33
Balcad,Middle Shabelle,2103,2016,1,1.46
Balcad,Middle Shabelle,2103,2016,2,1.4
Balcad,Middle Shabelle,2103,2016,3,1.01
Balcad,Middle Shabelle,2103,2016,4,0.69
Balcad,Middle Shabelle,2103,2016,5,0.7
Balcad,Middle Shabelle,2103,2016,6,0.79
Balcad,Middle Shabelle,2103,2016,7,0.73
Balcad,Middle Shabelle,2103,2016,8,0.6
Balcad,Middle Shabelle,2103,2016,9,0.61
Balcad,Middle Shabelle,2103,2016,10,0.49
Balcad,Middle Shabelle,2103,2016,11,0.35
Balcad,Middle Shabelle,2103,2016,12,0.26
Balcad,Middle Shabelle,2103,2017,1,0.28
Balcad,Middle Shabelle,2103,2017,2,0.32
Balcad,Middle Shabelle,2103,2017,3,0.29
Balcad,Middle Shabelle,2103,2017,4,0.41
Balcad,Middle Shabelle,2103,2017,5,0.42
Balcad,Middle Shabelle,2103,2017,6,0.45
Balcad,Middle Shabelle,2103,2017,7,0.44
Balcad,Middle Shabelle,2103,2017,8,0.46
Balcad,Middle Shabelle,2103,2017,9,0.46
Balcad,Middle Shabelle,2103,2017,10,0.47
Balcad,Middle Shabelle,2103,2017,11,0.76
Balcad,Middle Shabelle,2103,2017,12,0.82
Balcad,Middle Shabelle,2103,2018,1,0.83
Balcad,Middle Shabelle,2103,2018,2,0.76
Balcad,Middle Shabelle,2103,2018,3,0.8
Balcad,Middle Shabelle,2103,2018,4,1.53
Balcad,Middle Shabelle,2103,2018,5,2
Balcad,Middle Shabelle,2103,2018,6,1.92
Balcad,Middle Shabelle,2103,2018,7,2
Balcad,Middle Shabelle,2103,2018,8,1.88
Balcad,Middle Shabelle,2103,2018,9,1.52
Balcad,Middle Shabelle,2103,2018,10,0.84
Balcad,Middle Shabelle,2103,2018,11,0.69
Balcad,Middle Shabelle,2103,2018,12,0.91
Balcad,Middle Shabelle,2103,2019,1,0.92
Balcad,Middle Shabelle,2103,2019,2,0.92
Balcad,Middle Shabelle,2103,2019,3,1.14
Balcad,Middle Shabelle,2103,2019,4,0.9
Balcad,Middle Shabelle,2103,2019,5,1.22
Balcad,Middle Shabelle,2103,2019,6,1.17
Balcad,Middle Shabelle,2103,2019,7,1.29
Balcad,Middle Shabelle,2103,2019,8,1.33
Balcad,Middle Shabelle,2103,2019,9,1.13
Balcad,Middle Shabelle,2103,2019,10,2.13
Balcad,Middle Shabelle,2103,2019,11,2.27
Balcad,Middle Shabelle,2103,2019,12,2.52
Balcad,Middle Shabelle,2103,2020,1,2.41
Balcad,Middle Shabelle,2103,2020,2,2.68
Balcad,Middle Shabelle,2103,2020,3,4.13
Balcad,Middle Shabelle,2103,2020,4,2.93
Balcad,Middle Shabelle,2103,2020,5,2
Balcad,Middle Shabelle,2103,2020,6,2.08
Balcad,Middle Shabelle,2103,2020,7,3.1
Balcad,Middle Shabelle,2103,2020,8,3.15
Balcad,Middle Shabelle,2103,2020,9,2.3
Balcad,Middle Shabelle,2103,2020,10,2.5
Balcad,Middle Shabelle,2103,2020,11,2.54
Balcad,Middle Shabelle,2103,2020,12,2.59
Balcad,Middle Shabelle,2103,2021,1,2.02
Balcad,Middle Shabelle,2103,2021,2,2.09
Balcad,Middle Shabelle,2103,2021,3,2.13
Balcad,Middle Shabelle,2103,2021,4,0.94
Balcad,Middle Shabelle,2103,2021,5,0.61
Balcad,Middle Shabelle,2103,2021,6,0.63
Balcad,Middle Shabelle,2103,2021,7,0.8
Balcad,Middle Shabelle,2103,2021,8,0.87
Balcad,Middle Shabelle,2103,2021,9,0.8
Balcad,Middle Shabelle,2103,2021,10,0.65
Balcad,Middle Shabelle,2103,2021,11,0.49
Balcad,Middle Shabelle,2103,2021,12,0.44
Balcad,Middle Shabelle,2103,2022,1,0.32
Balcad,Middle Shabelle,2103,2022,2,0.36
Balcad,Middle Shabelle,2103,2022,3,0.39
Balcad,Middle Shabelle,2103,2022,4,0.47
Balcad,Middle Shabelle,2103,2022,5,0.54
Balcad,Middle Shabelle,2103,2022,6,0.52
Balcad,Middle Shabelle,2103,2022,7,0.74
Balcad,Middle Shabelle,2103,2022,8,0.86
Balcad,Middle Shabelle,2103,2022,9,0.82
Balcad,Middle Shabelle,2103,2022,10,0.6
Balcad,Middle Shabelle,2103,2022,11,0.85
Balcad,Middle Shabelle,2103,2022,12,0.99
Balcad,Middle Shabelle,2103,2023,1,0.82
Balcad,Middle Shabelle,2103,2023,2,0.66
Balcad,Middle Shabelle,2103,2023,3,0.72
Balcad,Middle Shabelle,2103,2023,4,1.29
Balcad,Middle Shabelle,2103,2023,5,1.28
Balcad,Middle Shabelle,2103,2023,6,1.22
Balcad,Middle Shabelle,2103,2023,7,
Badir,Badir,22,2013,1,
Badir,Badir,22,2013,2,
Badir,Badir,22,2013,3,
Badir,Badir,22,2013,4,
Badir,Badir,22,2013,5,
Badir,Badir,22,2013,6,
Badir,Badir,22,2013,7,
Badir,Badir,22,2013,8,
Badir,Badir,22,2013,9,
Badir,Badir,22,2013,10,
Badir,Badir,22,2013,11,
Badir,Badir,22,2013,12,
Badir,Badir,22,2014,1,
Badir,Badir,22,2014,2,
Badir,Badir,22,2014,3,
Badir,Badir,22,2014,4,
Badir,Badir,22,2014,5,
Badir,Badir,22,2014,6,
Badir,Badir,22,2014,7,
Badir,Badir,22,2014,8,
Badir,Badir,22,2014,9,
Badir,Badir,22,2014,10,
Badir,Badir,22,2014,11,
Badir,Badir,22,2014,12,
Badir,Badir,22,2015,1,0.725
Badir,Badir,22,2015,2,0.53
Badir,Badir,22,2015,3,0.51
Badir,Badir,22,2015,4,1.055
Badir,Badir,22,2015,5,1.095
Badir,Badir,22,2015,6,0.935
Badir,Badir,22,2015,7,0.655
Badir,Badir,22,2015,8,0.63
Badir,Badir,22,2015,9,0.75
Badir,Badir,22,2015,10,0.835
Badir,Badir,22,2015,11,1.12
Badir,Badir,22,2015,12,1.225
Badir,Badir,22,2016,1,1.285
Badir,Badir,22,2016,2,1.335
Badir,Badir,22,2016,3,1.24
Badir,Badir,22,2016,4,0.79
Badir,Badir,22,2016,5,0.63
Badir,Badir,22,2016,6,0.77
Badir,Badir,22,2016,7,0.825
Badir,Badir,22,2016,8,0.69
Badir,Badir,22,2016,9,0.62
Badir,Badir,22,2016,10,0.48
Badir,Badir,22,2016,11,0.35
Badir,Badir,22,2016,12,0.255
Badir,Badir,22,2017,1,0.275
Badir,Badir,22,2017,2,0.35
Badir,Badir,22,2017,3,0.36
Badir,Badir,22,2017,4,0.49
Badir,Badir,22,2017,5,0.445
Badir,Badir,22,2017,6,0.46
Badir,Badir,22,2017,7,0.45
Badir,Badir,22,2017,8,0.47
Badir,Badir,22,2017,9,0.47
Badir,Badir,22,2017,10,0.43
Badir,Badir,22,2017,11,0.665
Badir,Badir,22,2017,12,0.74
Badir,Badir,22,2018,1,0.78
Badir,Badir,22,2018,2,0.7
Badir,Badir,22,2018,3,0.835
Badir,Badir,22,2018,4,1.595
Badir,Badir,22,2018,5,2.14
Badir,Badir,22,2018,6,1.965
Badir,Badir,22,2018,7,1.99
Badir,Badir,22,2018,8,1.89
Badir,Badir,22,2018,9,1.52
Badir,Badir,22,2018,10,0.83
Badir,Badir,22,2018,11,0.585
Badir,Badir,22,2018,12,0.785
Badir,Badir,22,2019,1,0.885
Badir,Badir,22,2019,2,0.88
Badir,Badir,22,2019,3,1.07
Badir,Badir,22,2019,4,0.855
Badir,Badir,22,2019,5,1.135
Badir,Badir,22,2019,6,1.095
Badir,Badir,22,2019,7,1.23
Badir,Badir,22,2019,8,1.26
Badir,Badir,22,2019,9,1.1
Badir,Badir,22,2019,10,2.03
Badir,Badir,22,2019,11,2.175
Badir,Badir,22,2019,12,2.52
Badir,Badir,22,2020,1,2.475
Badir,Badir,22,2020,2,2.765
Badir,Badir,22,2020,3,3.68
Badir,Badir,22,2020,4,2.655
Badir,Badir,22,2020,5,1.87
Badir,Badir,22,2020,6,1.945
Badir,Badir,22,2020,7,2.805
Badir,Badir,22,2020,8,2.87
Badir,Badir,22,2020,9,2.185
Badir,Badir,22,2020,10,2.315
Badir,Badir,22,2020,11,2.315
Badir,Badir,22,2020,12,2.435
Badir,Badir,22,2021,1,1.93
Badir,Badir,22,2021,2,1.94
Badir,Badir,22,2021,3,1.835
Badir,Badir,22,2021,4,0.905
Badir,Badir,22,2021,5,1
Badir,Badir,22,2021,6,0.69
Badir,Badir,22,2021,7,0.815
Badir,Badir,22,2021,8,0.865
Badir,Badir,22,2021,9,0.845
Badir,Badir,22,2021,10,0.745
Badir,Badir,22,2021,11,0.505
Badir,Badir,22,2021,12,0.41
Badir,Badir,22,2022,1,0.305
Badir,Badir,22,2022,2,0.36
Badir,Badir,22,2022,3,0.375
Badir,Badir,22,2022,4,0.445
Badir,Badir,22,2022,5,0.54
Badir,Badir,22,2022,6,0.545
Badir,Badir,22,2022,7,0.76
Badir,Badir,22,2022,8,0.87
Badir,Badir,22,2022,9,0.805
Badir,Badir,22,2022,10,0.565
Badir,Badir,22,2022,11,0.91
Badir,Badir,22,2022,12,1.03
Badir,Badir,22,2023,1,0.93
Badir,Badir,22,2023,2,0.76
Badir,Badir,22,2023,3,0.82
Badir,Badir,22,2023,4,1.45
Badir,Badir,22,2023,5,1.42
Badir,Badir,22,2023,6,1.16
Badir,Badir,22,2023,7,
Bandarbeyla,Bari,1602,2013,1,
Bandarbeyla,Bari,1602,2013,2,
Bandarbeyla,Bari,1602,2013,3,
Bandarbeyla,Bari,1602,2013,4,
Bandarbeyla,Bari,1602,2013,5,
Bandarbeyla,Bari,1602,2013,6,
Bandarbeyla,Bari,1602,2013,7,
Bandarbeyla,Bari,1602,2013,8,
Bandarbeyla,Bari,1602,2013,9,
Bandarbeyla,Bari,1602,2013,10,
Bandarbeyla,Bari,1602,2013,11,
Bandarbeyla,Bari,1602,2013,12,
Bandarbeyla,Bari,1602,2014,1,
Bandarbeyla,Bari,1602,2014,2,
Bandarbeyla,Bari,1602,2014,3,
Bandarbeyla,Bari,1602,2014,4,
Bandarbeyla,Bari,1602,2014,5,
Bandarbeyla,Bari,1602,2014,6,
Bandarbeyla,Bari,1602,2014,7,
Bandarbeyla,Bari,1602,2014,8,
Bandarbeyla,Bari,1602,2014,9,
Bandarbeyla,Bari,1602,2014,10,
Bandarbeyla,Bari,1602,2014,11,
Bandarbeyla,Bari,1602,2014,12,
Bandarbeyla,Bari,1602,2015,1,0.5
Bandarbeyla,Bari,1602,2015,2,0.51
Bandarbeyla,Bari,1602,2015,3,0.72
Bandarbeyla,Bari,1602,2015,4,0.41
Bandarbeyla,Bari,1602,2015,5,0.78
Bandarbeyla,Bari,1602,2015,6,0.98
Bandarbeyla,Bari,1602,2015,7,0.84
Bandarbeyla,Bari,1602,2015,8,0.65
Bandarbeyla,Bari,1602,2015,9,0.63
Bandarbeyla,Bari,1602,2015,10,0.57
Bandarbeyla,Bari,1602,2015,11,0.4
Bandarbeyla,Bari,1602,2015,12,0.37
Bandarbeyla,Bari,1602,2016,1,0.39
Bandarbeyla,Bari,1602,2016,2,0.41
Bandarbeyla,Bari,1602,2016,3,0.41
Bandarbeyla,Bari,1602,2016,4,0.41
Bandarbeyla,Bari,1602,2016,5,0.66
Bandarbeyla,Bari,1602,2016,6,0.95
Bandarbeyla,Bari,1602,2016,7,0.89
Bandarbeyla,Bari,1602,2016,8,0.75
Bandarbeyla,Bari,1602,2016,9,0.77
Bandarbeyla,Bari,1602,2016,10,0.59
Bandarbeyla,Bari,1602,2016,11,0.32
Bandarbeyla,Bari,1602,2016,12,0.36
Bandarbeyla,Bari,1602,2017,1,0.44
Bandarbeyla,Bari,1602,2017,2,0.51
Bandarbeyla,Bari,1602,2017,3,0.51
Bandarbeyla,Bari,1602,2017,4,0.8
Bandarbeyla,Bari,1602,2017,5,1.12
Bandarbeyla,Bari,1602,2017,6,0.97
Bandarbeyla,Bari,1602,2017,7,1.02
Bandarbeyla,Bari,1602,2017,8,1.21
Bandarbeyla,Bari,1602,2017,9,0.97
Bandarbeyla,Bari,1602,2017,10,0.53
Bandarbeyla,Bari,1602,2017,11,0.35
Bandarbeyla,Bari,1602,2017,12,0.32
Bandarbeyla,Bari,1602,2018,1,0.32
Bandarbeyla,Bari,1602,2018,2,0.33
Bandarbeyla,Bari,1602,2018,3,0.41
Bandarbeyla,Bari,1602,2018,4,0.59
Bandarbeyla,Bari,1602,2018,5,1.32
Bandarbeyla,Bari,1602,2018,6,1.66
Bandarbeyla,Bari,1602,2018,7,1.45
Bandarbeyla,Bari,1602,2018,8,1.19
Bandarbeyla,Bari,1602,2018,9,1.53
Bandarbeyla,Bari,1602,2018,10,1.99
Bandarbeyla,Bari,1602,2018,11,1.3
Bandarbeyla,Bari,1602,2018,12,1.05
Bandarbeyla,Bari,1602,2019,1,1.23
Bandarbeyla,Bari,1602,2019,2,1.59
Bandarbeyla,Bari,1602,2019,3,1.31
Bandarbeyla,Bari,1602,2019,4,0.39
Bandarbeyla,Bari,1602,2019,5,0.65
Bandarbeyla,Bari,1602,2019,6,0.95
Bandarbeyla,Bari,1602,2019,7,1.15
Bandarbeyla,Bari,1602,2019,8,1.2
Bandarbeyla,Bari,1602,2019,9,1.01
Bandarbeyla,Bari,1602,2019,10,1.69
Bandarbeyla,Bari,1602,2019,11,2.07
Bandarbeyla,Bari,1602,2019,12,4.1
Bandarbeyla,Bari,1602,2020,1,3.92
Bandarbeyla,Bari,1602,2020,2,3.46
Bandarbeyla,Bari,1602,2020,3,3.79
Bandarbeyla,Bari,1602,2020,4,4.37
Bandarbeyla,Bari,1602,2020,5,3.17
Bandarbeyla,Bari,1602,2020,6,1.05
Bandarbeyla,Bari,1602,2020,7,1.06
Bandarbeyla,Bari,1602,2020,8,1.49
Bandarbeyla,Bari,1602,2020,9,1.53
Bandarbeyla,Bari,1602,2020,10,0.86
Bandarbeyla,Bari,1602,2020,11,1.06
Bandarbeyla,Bari,1602,2020,12,1.19
Bandarbeyla,Bari,1602,2021,1,1.48
Bandarbeyla,Bari,1602,2021,2,1.38
Bandarbeyla,Bari,1602,2021,3,1.15
Bandarbeyla,Bari,1602,2021,4,1.31
Bandarbeyla,Bari,1602,2021,5,1.3
Bandarbeyla,Bari,1602,2021,6,1.29
Bandarbeyla,Bari,1602,2021,7,1.11
Bandarbeyla,Bari,1602,2021,8,1.22
Bandarbeyla,Bari,1602,2021,9,1.59
Bandarbeyla,Bari,1602,2021,10,1.14
Bandarbeyla,Bari,1602,2021,11,0.53
Bandarbeyla,Bari,1602,2021,12,0.41
Bandarbeyla,Bari,1602,2022,1,0.43
Bandarbeyla,Bari,1602,2022,2,0.41
Bandarbeyla,Bari,1602,2022,3,0.4
Bandarbeyla,Bari,1602,2022,4,0.46
Bandarbeyla,Bari,1602,2022,5,0.38
Bandarbeyla,Bari,1602,2022,6,0.89
Bandarbeyla,Bari,1602,2022,7,1.13
Bandarbeyla,Bari,1602,2022,8,1.24
Bandarbeyla,Bari,1602,2022,9,1.21
Bandarbeyla,Bari,1602,2022,10,0.9
Bandarbeyla,Bari,1602,2022,11,0.65
Bandarbeyla,Bari,1602,2022,12,0.9
Bandarbeyla,Bari,1602,2023,1,1.26
Bandarbeyla,Bari,1602,2023,2,1.35
Bandarbeyla,Bari,1602,2023,3,1.3
Bandarbeyla,Bari,1602,2023,4,1.53
Bandarbeyla,Bari,1602,2023,5,1.45
Bandarbeyla,Bari,1602,2023,6,1.27
Bandarbeyla,Bari,1602,2023,7,
Baraawe,Lower Shabelle,2303,2013,1,
Baraawe,Lower Shabelle,2303,2013,2,
Baraawe,Lower Shabelle,2303,2013,3,
Baraawe,Lower Shabelle,2303,2013,4,
Baraawe,Lower Shabelle,2303,2013,5,
Baraawe,Lower Shabelle,2303,2013,6,
Baraawe,Lower Shabelle,2303,2013,7,
Baraawe,Lower Shabelle,2303,2013,8,
Baraawe,Lower Shabelle,2303,2013,9,
Baraawe,Lower Shabelle,2303,2013,10,
Baraawe,Lower Shabelle,2303,2013,11,
Baraawe,Lower Shabelle,2303,2013,12,
Baraawe,Lower Shabelle,2303,2014,1,
